article_id,title,authors
122791,Documenting a scientific visualization tool,Neal W. Johnston
122792,The challenge of translating user data into workable documents,Jennie Dautermann
122793,A metric for hypertext usability,Elmaoun M. Babiker;Hiroko Fujihara;Craig D. B. Boyle
122794,A homunculus in the computer?,R. John Brockmann
122795,Multiple methods and the usability of interface prototypes: the complementarity of laboratory observation and focus groups,Patricia Sullivan
122796,TechWriters: the next generation,Phyllis S. Galt;Susan B. Jones
122797,Reader opinion cards as a measure of customer satisfaction,Carol Tyler
122798,Ten steps to usability testing,Marion Hansen
122799,Text in context: writing online documentation for the workplace,Roger D. Theodos
122800,Using task analysis in documentation field research,Kent Sullivan
122801,Comparing MIS and user views about task needs,Barbara Mirel
122802,Case study on phone survey for customer satisfaction,Connie Brown
1228177,Opening keynote,Genevieve Bell
1228178,User centred design in practice: is it working?,Donna Maurer
1228179,Designing for our (sur)real lives,William Gaver
1228181,iSocialize: investigating awareness cues for a mobile social awareness application,Berith L. Andersen;Martin L. Jørgensen;Ulrik Kold;Mikael B. Skov
1228182,Interpersonal awareness in the domestic realm,Carman Neustaedter;Kathryn Elliot;Saul Greenberg
1228183,Hermes@Home: supporting awareness and intimacy between distant family members,Georgios Saslis-Lagoudakis;Keith Cheverst;Alan Dix;Dan Fitton;Mark Rouncefield
1228184,Transient life: collecting and sharing personal information,Stephanie Smale;Saul Greenberg
1228186,Evaluating an in-vivo surgical training demonstration over broadband internet,Duncan Stevenson
1228187,Evaluating clinicians' experience in a telemedicine application: a presence perspective,Leila Alem;Susan Hansen;Jane Li
1228188,Perceptions of the elderly on the use of wireless sensor networks for health monitoring,Chirstopher Secombe;Robert Steele;Wayne Brookes
1228189,From the certainty of information transfer to the ambiguity of intuition,Florian 'Floyd' Mueller;Stefanie Kethers;Leila Alem;Ross Wilkinson
1228191,Indexical interaction design for context-aware mobile computer systems,Jesper Kjeldskov;Jeni Paay
1228192,Taking hold of TV: learning from the literature,Richard Harper;Tim Regan;Mark Rouncefield
1228193,"A cross-cultural study of mobile music: retrieval, management and consumption",Esa Nettamo;Mikko Nirhamo;Jonna Häkkilä
1228194,Designing a mobile communicator: combining ethnography and object-oriented design,Jesper Kjeldskov;Christian Monrad Nielsen;Michael Overgaard;Michael Bach Pedersen;Jan Stage;Sigge Stenild
1228196,Interface design for an aircraft thrust and braking indicator/advisor,S. D. Pinder;D. N. Bristow;T. C. Davies
1228197,Spatial sound localization in an augmented reality environment,Jaka Sodnik;Saso Tomazic;Raphael Grasset;Andreas Duenser;Mark Billinghurst
1228198,LookPoint: an evaluation of eye input for hands-free switching of input devices between multiple computers,Connor Dickie;Jamie Hart;Roel Vertegaal;Alex Eiser
1228199,Magistrates and voice recognition: reconceptualising agency,Anni Dugdale;Ben Kraal
1228201,Learning from interactive museum installations about interaction design for public settings,Eva Hornecker;Matthias Stifter
1228202,Exploration and reflection in interactive art: glass pond,Jennifer Seevinck;Linda Candy;Ernest A. Edmonds
1228203,Tangible tiles: design and evaluation of a tangible user interface in a collaborative tabletop setup,Manuela Waldner;Jörg Hauber;Jürgen Zauner;Michael Haller;Mark Billinghurst
1228204,AuraOrb: using social awareness cues in the design of progressive notification appliances,Mark Altosaar;Roel Vertegaal;Changuk Sohn;Daniel Cheng
1228206,Using a scenario-planning tool to support an engaging online user experience,Jon M Pearce;John Murphy;David Patman
1228207,Tools for designing and delivering multiple-perspective scenarios,Wally Smith;Daghan Acay;Ramon Fano;Gideon Ratner
1228208,Virtual object specification for usable virtual environments,Shamus P. Smith;James S. Willans
1228209,PICTIOL: a case study in participatory design,Vivienne Farrell;Graham Farrell;Kon Mouzakis;Chris Pilgrim;Pauline Byrt
1228211,Cultural theory: from armchair critic to star performer,Christine Satchell
1228212,MAIL: a framework for critical technical practice,Nick Foster;Luke Compston;Daniel Barkho
1228213,Factoring culture into the design of a persuasive game,Rilla Khaled;Pippin Barr;Ronald Fischer;James Noble;Robert Biddle
1228214,heh - keeps me off the smokes... : probing technology support for personal change,Connor Graham;Peter Benda;Steve Howard;James Balmford;Nicole Bishop;Ron Borland
1228216,Making there: methods to uncover egocentric experience in a dialogic of natural places,Nicola J Bidwell;David Browning
1228217,What is your husband's name?: sociological dimensions of internet banking authentication,Supriya Singh;Anuja Cabraal;Gabriele Hermansson
1228218,An information overload study: using design methods for understanding,Ingrid Mulder;Henk de Poot;Carla Verwij;Ruud Janssen;Marcel Bijlsma
1228219,Moving from cultural probes to agent-oriented requirements engineering,Anne Boettcher
1228221,Conceptual framework and models for identifying and organizing usability impact factors of mobile phones,Dong-Han Ham;Jeongyun Heo;Peter Fossick;William Wong;Sanghyun Park;Chiwon Song;Mike Bradley
1228222,Usability of online grocery systems: a focus on errors,Mark Freeman;Alison Norris;Peter Hyland
1228223,Question-based group authentication,Ann Nosseir;Richard Connor;Karen Renaud
1228224,Saxaren: strengthening informal collaboration among geographically distributed teachers,Kristina Groth;Sinna Lindqvist;Cristian Bogdan;Tobias Lidskog;Yngve Sundblad;Ovidiu Sandor
1228226,"Holding hands over a distance: technology probes in an intimate, mobile context",Shannon O'Brien;Florian 'Floyd' Mueller
1228227,Mobile helper for university students: a design for a mobile learning environment,Richard Brown;Hokyoung Ryu;David Parsons
1228228,A wearable folding display for self-expression,Andrew Vande Moere;Monika Hoinkis
1228229,One-key keyboard: a very small QWERTY keyboard supporting text entry for wearable computing,Seoktae Kim;Minjung Sohn;Jinhee Pak;Woohun Lee
1228230,Using ecological interface design to develop an auditory interface for visually impaired travellers,T. Claire Davies;Catherine M. Burns;Shane D. Pinder
1228231,Beyond security: implications for the future of federated digital identity management systems,Christine Satchell;Graeme Shanks;Steve Howard;John Murphy
1228233,Playing the interface: a case study of Grand Theft Auto: San Andreas,Pippin Barr;Rilla Khaled;James Noble;Robert Biddle
1228234,A table tennis game for three players,Florian 'Floyd' Mueller;Martin Gibbs
1228235,Distributed hide-and-seek,Frank Vetere;Mark Nolan;Raihaan Abdool Raman
1228236,"How it feels, not just how it looks: when bodies interact with technology",Astrid Twenebowa Larssen;Toni Robertson;Jenny Edwards
1228237,Playing the e-business game in 3D virtual worlds,Helmut Berger;Michael Dittenbach;Dieter Merkl;Anton Bogdanovych;Simeon Simoff;Carles Sierra
1228238,The antiusability manifesto,John Lenarcic
1228240,Scenarios for embracing errorful automatic speech recognition,Ben Kraal;Anni Dugdale;Penny Collings
1228241,"Designing for place-based social interaction of urban residents in México, South Africa and Australia",Marcus Foth;Victor M. Gonzalez;Wallace Taylor
1228242,Case study for a virtual office tailored to the digital media production industry,Claudia Schremmer
1228243,Technology designers as technology users: the intertwining of infrastructure and product,Julia Prior;Toni Robertson;John Leaney
1228244,Are disability-access guidelines designed for designers?: do they need to be?,Chris M. Law;Ji Soo Yi;Young Sang Choi;Julie A. Jacko
1228245,A qualitative analysis of local community communications,Fiona Redhead;Margot Brereton
1228247,"Design for inspiration: children, personal connections and educational technology",Peta Wyeth;Carla Diercke;Stephen Viller
1228248,Translating principles of web design and information architecture to the development of interactive television (iTV) interfaces,Linda Leung;Scott Bryant;Adrienne Tan
1228249,InfoScent evaluator: a semi-automated tool to evaluate semantic appropriateness of hyperlinks in a web site,Christos Katsanos;Nikolaos Tselios;Nikolaos Avouris
1228250,The Wiki: an environment to revolutionise employees' interaction with corporate knowledge,Helen Hasan;Charmaine C Pfaff
1228251,Social software for industrial interaction,Toni Koskinen
1228252,Designing cultural probes for children,Peta Wyeth;Carla Diercke
1228254,Examining the redundancy of multimodal input,Natalie Ruiz;Ronnie Taib;Fang Chen
1228255,Applying reach in direct manipulation user interfaces,Aaron Toney;Bruce H. Thomas
1228256,Estimating virtual touchscreen for fingertip interaction with large displays,Kelvin Cheng;Masahiro Takatsuka
1228257,A novel method for multi-sensory data fusion in multimodal human computer interaction,Yong Sun;Fang Chen;Yu (David) Shi;Vera Chung
1228258,"Grammar, meaning and movement-based interaction",Ben Matthews
1228259,Augmented reality authoring: generic context from programmer to designer,Alastair Hampshire;Hartmut Seichter;Raphaël Grasset;Mark Billinghurst
1228261,Design of an advanced telemedicine system for emergency care,Jane Li;Laurie Wilson;Stuart Stapleton;Patrick Cregan
1228262,Gaze analysis in a remote collaborative setting,Cara A. Stitzlein;Jane Li;Alex Krumm-Heller
1228263,Socialising across channels: group multichannel communication,Clint Heyer;Margot Brereton
1228264,Usability problems: do software developers already know?,Rune Thaarup Høegh
1228265,A design science approach to an HCI research project,Sisira Adikari;Craig McDonald;Penny Collings
1228266,Building effective help systems: modelling human help seeking behaviour,Matthew Willis
122861,The significance of the Cranfield tests on index languages,Cyril W. Cleverdon
122862,Complete formal model for information retrieval systems,Jean Tague;Airi Salminen;Charles McClellan
122863,Automatic text structuring and retrieval-experiments in automatic encyclopedia searching,Gerard Salton;Chris Buckley
122864,The use of phrases and structured queries in information retrieval,W. Bruce Croft;Howard R. Turtle;David D. Lewis
122865,Combining model-oriented and description-oriented approaches for probabilistic indexing,Norbert Fuhr;Ulrich Pfeifer
122866,Some inconsistencies and misnomers in probabilistic information retrieval,William S. Cooper
122867,Generative models for bitmap sets with compression applications: (extended abstract),Abraham Bookstein;Shmuel T. Klein
122868,Posting compression in dynamic retrieval environments,IJsbrand Jan Aalbersberg
122869,A hybrid bilevel image decode algorithm for group 4 FAX,Chengjie Luo;Clement Yu
122870,The CORE electronic chemistry library,Michael Lesk
122871,Retrieval algorithm effectiveness in a wide area network information filter,H. P. Frei;M. F. Wyle
1228718,"Effects of anticipatory action on human-robot teamwork efficiency, fluency, and perception of team",Guy Hoffman;Cynthia Breazeal
1228719,Human control for cooperating robot teams,Jijun Wang;Michael Lewis
122872,Distributed representations in a text based information retrieval system: a new way of using the vector space model,Richard F. E. Sutcliffe
1228720,Natural person-following behavior for social robots,Rachel Gockley;Jodi Forlizzi;Reid Simmons
1228721,Managing autonomy in robot teams: observations from four experiments,Michael A. Goodrich;Timothy W. McLain;Jeffrey D. Anderson;Jisang Sun;Jacob W. Crandall
1228722,Developing performance metrics for the supervisory control of multiple robots,Jacob W. Crandall;M. L. Cummings
1228723,Adapting GOMS to model human-robot interaction,Jill L. Drury;Jean Scholtz;David Kieras
1228724,Interactive robot task training through dialog and demonstration,Paul E. Rybski;Kevin Yoon;Jeremy Stolarz;Manuela M Veloso
1228725,Learning by demonstration with critique from a human teacher,Brenna Argall;Brett Browning;Manuela Veloso
1228726,Efficient model learning for dialog management,Finale Doshi;Nicholas Roy
1228727,"Using vision, acoustics, and natural language for disambiguation",Benjamin Fransen;Vlad Morariu;Eric Martinson;Samuel Blisard;Matthew Marge;Scott Thomas;Alan Schultz;Dennis Perzanowski
1228728,To kill a mockingbird robot,Christoph Bartneck;Marcel Verbunt;Omar Mubin;Abdullah Al Mahmud
1228729,A dancing robot for rhythmic social interaction,Marek P. Michalowski;Selma Sabanovic;Hideki Kozima
122873,"To see, or not to see— is That the query?",Robert R. Korfhage
1228730,"The interactive robotic percussionist: new developments in form, mechanics, perception and interaction design",Gil Weinberg;Scott Driscoll
1228731,Using proprioceptive sensors for categorizing human-robot interactions,T. Salter;F. Michaud;D. Létourneau;D. C. Lee;I. P. Werry
1228732,Improving human-robot interaction through adaptation to the auditory scene,Eric Martinson;Derek Brock
1228733,Group attention control for communication robots with wizard of OZ approach,Masahiro Shiomi;Takayuki Kanda;Satoshi Koizumi;Hiroshi Ishiguro;Norihiro Hagita
1228734,How robotic products become social products: an ethnographic study of cleaning in the home,Jodi Forlizzi
1228735,Humanoid robots as a passive-social medium: a field experiment at a train station,Kotaro Hayashi;Daisuke Sakamoto;Takayuki Kanda;Masahiro Shiomi;Satoshi Koizumi;Hiroshi Ishiguro;Tsukasa Ogasawara;Norihiro Hagita
1228736,Comparing a computer agent with a humanoid robot,Aaron Powers;Sara Kiesler;Susan Fussell;Cristen Torrey
1228737,"Experiments with a robotic computer: body, affect and cognition interactions",Cynthia Breazeal;Andrew Wang;Rosalind Picard
1228738,RSVP: an investigation of remote shared visual presence as common ground for human-robot teams,Jenny Burke;Robin Murphy
1228739,A field experiment of autonomous mobility: operator workload for one and two robots,Susan G. Hill;Barry Bodt
122874,"Integrating query thesaurus, and documents through a common visual representation",Richard H. Fowler;Wendy A. L. Fowler;Bradley A. Wilson
1228740,HRI caught on film,Christoph Bartneck;Takayuki Kanda
1228742,A cognitive robotics approach to comprehending human language and behaviors,D. Paul Benjamin;Deryle Lonsdale;Damian Lyons
1228743,Android as a telecommunication medium with a human-like presence,Daisuke Sakamoto;Takayuki Kanda;Tetsuo Ono;Hiroshi Ishiguro;Norihiro Hagita
1228744,Autonomous behavior design for robotic appliance,Hyunjeong Lee;Hyun Jin Kim;Changsu Kim
1228745,Combining ubiquitous and on-board audio sensing for human-robot interaction,Simon Thompson;Satoshi Kagami;Yoko Sasaki;Yoshifumi Nishida;Tadashi Enomoto;Hiroshi Mizoguchi
1228746,"Daisy, Daisy, give me your answer do!: switching off a robot",Christoph Bartneck;Michel van der Hoek;Omar Mubin;Abdullah Al Mahmud
1228747,Directed stigmergy-based control for multi-robot systems,"Fitzgerald Steele, Jr.;Geb Thomas"
1228748,Elements of a spoken language programming interface for robots,Tim Miller;Andy Exley;William Schuler
1228749,Assessing the scalability of a multiple robot interface,Curtis M. Humphrey;Christopher Henk;George Sewell;Brian W. Williams;Julie A. Adams
122875,A case-based architecture for a dialogue manager for information-seeking processes,Anne Tissen
1228750,Exploring adaptive dialogue based on a robot's awareness of human gaze and task progress,Cristen Torrey;Aaron Powers;Susan R. Fussell;Sara Kiesler
1228751,Incremental learning of gestures by imitation in a humanoid robot,Sylvain Calinon;Aude Billard
1228752,Incremental natural language processing for HRI,Timothy Brick;Matthias Scheutz
1228753,Influence of perspective-taking and mental rotation abilities in space teleoperation,M. Alejandra Menchaca-Brandan;Andrew M. Liu;Charles M. Oman;Alan Natapoff
1228754,LASSOing HRI: analyzing situation awareness in map-centric and video-centric interfaces,Jill L. Drury;Brenden Keyes;Holly A. Yanco
1228755,Non-facial/non-verbal methods of affective expression as applied to robot-assisted victim assessment,Cindy L. Bethel;Robin R. Murphy
1228756,On-line behaviour classification and adaptation to human-robot interaction styles,Dorothée François;Daniel Polani;Kerstin Dautenhahn
1228757,Realizing Hinokio: candidate requirements for physical avatar aystems,Laurel D. Riek
1228758,Robot expressionism through cartooning,James E. Young;Min Xin;Ehud Sharlin
1228759,Robotic etiquette: results from user studies involving a fetch and carry task,Michael L. Walters;Kerstin Dautenhahn;Sarah N. Woods;Kheng Lee Koay
122876,Addressing the requirements of a dynamic corporate textual information base,Peter G. Anick;Rex A. Flynn;David R. Hanssen
1228760,Robots as interfaces to haptic and locomotor spaces,Vladimir Kulyukin;Chaitanya Gharpure;Cassidy Pentico
1228761,The RUBI project: a progress report,Javier R. Movellan;Fumihide Tanaka;Ian R. Fasel;Cynthia Taylor;Paul Ruvolo;Micah Eckhardt
1228762,Spatial dialog for space system autonomy,Scott Green;Scott Richardson;Vadim Slavin;Randy Stiles
1228763,Speed adaptation for a robot walking with a human,Emma Sviestins;Noriaki Mitsunaga;Takayuki Kanda;Hiroshi Ishiguro;Norihiro Hagita
1228764,Young researchers' views on the current and future state of HRI,Kevin Gold;Ian Fasel;Nathan G. Freier;Cristen Torrey
1228765,Tracking human motion and actions for interactive robots,Odest Chadwicke Jenkins;German González;Matthew Maverick Loper
1228766,User-centered approach to path planning of cleaning robots: analyzing user's cleaning behavior,Hyunjin Kim;Hyunjeong Lee;Stanley Chung;Changsu Kim
122877,"Data conversion, aggregation and deduction for advanced retrieval from the heterogeneous fact databases",Kalervo Järvelin;Timo Niemi
122878,Querying office systems about document roles,A. Celentano;M. G. Fugini;S. Pozzi
1228785,"Design challenges in 45nm and below: DFM, low-power and design for reliability",Philippe Magarshack
1228786,Sleep transistor distribution in row-based MTCMOS designs,Chanseok Hwang;Peng Rong;Massoud Pedram
1228787,Multi-processor operating system emulation framework with thermal feedback for systems-on-chip,Salvatore Carta;Andrea Acquaviva;Pablo G. Del Valle;David Atienza;Giovanni De Micheli;Fernando Rincon;Luca Benini;Jose M. Mendias
1228788,Computer-aided design of 3d integrated circuits,Sachin S Sapatnekar
1228789,Low-voltage limitations of deep-sub-100-nm CMOS LSIs: view of memory designers,Kiyoo Itoh;Masanao Yamaoka;Takayuki Kawahara
122879,Query modification and expansion in a network with adaptive architecture,K. L. Kwok
1228790,Future trends for wireless communication frontends in nanometer CMOS,Georges G. E. Gielen
1228792,Improving performance and energy consumption in embedded microprocessor platforms with a flexible custom coprocessor data-path,Michalis D. Galanis;Gregory Dimitroulakos;Costas E. Goutis
1228793,An optimized linear skewing interleave scheme for on-chip multi-access memory systems,Chunyue Liu;Xiaolang Yan;Xing Qin
1228794,I-cache multi-banking and vertical interleaving,Sangyeun Cho
1228795,A VLSI architecture design of an edge based fast intra prediction mode decision algorithm for h.264/avc,Shen Li;Xianghui Wei;Takeshi Ikenaga;Satoshi Goto
1228797,NostraXtalk: a predictive framework for accurate static timing analysis in udsm vlsi circuits,Debasish Das;Ahmed Shebaita;Yehea Ismail;Hai Zhou;Kip Killpack
1228798,Dummy fill aware buffer insertion during routing,Yanming Jia;Yici Cai;Xianlong Hong
1228799,Probabilistic gate-level power estimation using a novel waveform set method,Saeeid Tahmasbi Oskuii;Per Gunnar Kjeldsberg;Einar Johan Aas
122880,Using the cosine measure in a neural network for document retrieval,Ross Wilkinson;Philip Hingston
1228800,Robust wiring networks for DfY considering timing constraints,Philipp V. Panitz;Markus Olbrich;Erich Barke;Jürgen Koehl
1228802,Simultaneous reduction in test data volume and test time for TRC-reseeding,Bin Zhou;Yi-Zheng Ye;Yong-Sheng Wang
1228803,SEU mitigation for sram-based fpgas through dynamic partial reconfiguration,Cristiana Bolchini;Davide Quarta;Marco D. Santambrogio
1228804,Estimating path delay distribution considering coupling noise,Rajeshwary G. Tayade;Vijay Kiran Kalyanam;Sani Nassif;Michael Orshansky;Jacob Abraham
1228805,Co-evolutionary high-level test synthesis,Soheil Aminzadeh;Saeed Safari
1228807,Optimizing finfet technology for high-speed and low-power design,Tarun Sairam;Wei Zhao;Yu Cao
1228808,Analysis of data dependence of leakage current in CMOS cryptographic hardware,Jacopo Giorgetti;Giuseppe Scotti;Andrea Simonetti;Alessandro Trifiletti
1228809,Temperature-aware circuit design using adaptive body biasing,Yan Zhang;Mircea Stan
122881,"Preference structure, inference and set-oriented retrieval",Y. Y. Yao;S. K. M. Wong
1228810,A buffered crossbar-based chip interconnection framework supporting quality of service,Ioannis Papaefstathiou;George Kornaros;Nikolaos Chrysos
1228812,Exact sat-based toffoli network synthesis,Daniel Große;Xiaobo Chen;Gerhard W. Dueck;Rolf Drechsler
1228813,Combinational equivalence checking for threshold logic circuits,Tejaswi Gowda;Sarma Vrudhula;Goran Konjevod
1228814,On-chip characterization of molecular electronic devices using CMOS: the design and simulation of a hybrid circuit based on experimental molecular electronic device results,Nadine Gergel-Hackett;Garrett S. Rose;Peter Paliwoda;Christina A. Hacker;Curt A. Richter
1228815,Operation limits in RTD-based ternary quantizers,Juan Núñez;José M. Quintana;María J. Avedillo
1228817,Transition-activity aware design of reduction-stages for parallel multipliers,Saeeid Tahmasbi Oskuii;Per Gunnar Kjeldsberg;Oscar Gustafsson
1228818,Reducing snoop-energy in shared bus-based mpsocs by filtering useless broadcasts,Chun-Mok Chung;Jihong Kim;Dohyung Kim
1228819,GALS SoC interconnect bus for wireless sensor network processor platforms,Carlos Fernández;Rajkumar K. Raval;Chris J. Bleakley
1228820,Sensitive registers: a technique for reducing the fetch bandwidth in low-power microprocessors,A. Robinson;J. D. Garside
1228822,Side-channel resistant system-level design flow for public-key cryptography,Kazuo Sakiyama;Elke De Mulder;Bart Preneel;Ingrid Verbauwhede
1228823,Area efficient loop filter design for charge pump phase locked loop,Raghavendra R G;Bharadwaj Amrutur
1228824,A new approach to logic synthesis of multi-output boolean functions on pal-based CPLDS,Dariusz Kania
1228825,A novel charge recycler for TFT-LCD source driver IC,Dan Li;Tingcun Wei;Wei Wu
1228826,Hardware-efficient propagate partial sad architecture for variable block size motion estimation in H.264/AVC,Zhenyu Liu;Yiqing Huang;Yang Song;Satoshi Goto;Takeshi Ikenaga
1228827,Compiler assisted architectural exploration for coarse grained reconfigurable arrays,Gregory Dimitroulakos;Nikos Kostaras;Michalis D. Galanis;Costas E. Goutis
1228828,Self-biased charge sampling amplifier in 90nm CMOS for medical ultrasound imaging,Linga Reddy Cenkeramaddi;Tajeshwar Singh;Trond Ytterdal
1228829,RT level reliability enhancement by constructing dynamic TMRS,Naghmeh Karimi;Shahrzad Mirkhani;Zainalabedin Navabi;Fabrizio Lombardi
122883,Distributed indexing: a scalable mechanism for distributed information retrieval,Peter B. Danzig;Jongsuk Ahn;John Noll;Katia Obraczka
1228830,An asynchronous fpga logic cell implementation,Atabak Mahram;Mehrdad Najibi;Hossein Pedram
1228831,Real-time implementation of a time-frequency analysis scheme,Maurizio Martina;Andrea Terreno;Fabrizio Vacca;Andrea Molino;Guido Masera;Giuseppe D'Angelo;Giorgio Pasquettaz
1228832,Flexible blocks for high throughput serially concatenated convolutional codes,Maurizio Martina;Guido Masera
1228833,"Novel architectures for efficient (m, n) parallel counters",Sreehari Veeramachaneni;Avinash Lingamneni;M. Kirthi Krishna;M. B. Srinivas
1228834,High CMRR current mode operational amplifier with a novel class AB input stage,Mustafa Altun;Hakan Kuntman
1228835,Hardware architecture for matrix factorization in mimo receivers,Barbara Cerato;Guido Masera;Peter Nilsson
1228836,Reduced-complexity mimo detector with close-to ml error rate performance,C. Hess;M. Wenk;A. Burg;P. Luethi;C. Studer;N. Felber;W. Fichtner
1228837,Design and realization of a fault-tolerant 90nm CMOS cryptographic engine capable of performing under massive defect density,Milos Stanisavljevic;Frank Kagan Gürkaynak;Alexandre Schmid;Yusuf Leblebici;Maria Gabrani
1228838,Exploring subsets of standard cell libraries to exploit natural fault masking capabilities for reliable logic,Drew C. Ness;Christian J. Hescott;David J. Lilja
1228839,A symmetric mos current-mode logic universal gate for high speed applications,Osman Musa Abdulkarim;Maitham Shams
122884,On the allocation of documents in multiprocessor information retrieval systems,Ophir Frieder;Hava Tova Siegelmann
1228840,An automated unique tagging system using CMOS process variation,Brandon L. Dell;Jonathan F. Bolus;Travis N. Blalock
1228841,A design kit for a fully working shared memory multiprocessor on FPGA,Antonino Tumeo;Matteo Monchiero;Gianluca Palermo;Fabrizio Ferrandi;Donatella Sciuto
1228842,Probabilistic maximum error modeling for unreliable logic circuits,Karthikeyan Lingasubramanian;Sanjukta Bhanja
1228843,Critical charge and set pulse widths for combinational logic in commercial 90nm cmos technology,Riaz Naseer;Jeff Draper;Younes Boulghassoul;Sandeepan DasGupta;Art Witulski
1228844,Active bank switching for temperature control of the register file in a microprocessor,Kimish Patel;Wonbok Lee;Massoud Pedram
1228846,A new decompression system for the configuration process of SRAM-based FPGAS,Luca Sterpone;Massimo Violante
1228847,Minimizing peak power in synchronous logic circuits,Kambiz Rahimi
1228848,Linearized CMOS active resistor independent on the bulk effect,Cosmin Popa
1228849,Structured and tuned array generation (STAG) for high-performance random logic,Matthew M. Ziegler;Gary S. Ditlow;Stephen V. Kosonocky;Zhenyu (Jerry) Qi;Mircea R. Stan
122885,An object-oriented modeling of the history of optimal retrievals,Yong Zhang;Vijay V. Raghavan;Jitender S. Deogun
1228851,Design of mixed gates for leakage reduction,Frank Sill;Jiaixi You;Dirk Timmermann
1228852,Modeling and estimating leakage current in series-parallel CMOS networks,Paulo F. Butzen;Andre I. Reis;Chris H. Kim;Renato P. Ribas
1228853,Analyzing and modeling process balance for sub-threshold circuit design,Joseph F. Ryan;Jiajing Wang;Benton H. Calhoun
1228854,Viewing direction-aware backlight scaling,Chih-Nan Wu;Wei-Chung Cheng
1228856,Synthesis of irregular combinational functions with large don't care sets,V. Gherman;H.-J. Wunderlich;R. D. Mascarenhas;J. Schloeffel;M. Garbers
1228857,DAG based library-free technology mapping,"F. S. Marques;L. S. Rosa, Jr.;R. P. Ribas;S. S. Sapatnekar;A. I. Reis"
1228858,Using standard asic back-end for qdi asynchronous circuits: dealing with isochronic fork constraint,Mehrdad Najibi;Kamran Saleh;Hossein Pedram
1228859,An evolutionary approach for standard-cell library reduction,Andrea Ricci;Ilaria De Munari;Paolo Ciampolini
122886,Retrieving software objects in an example-based programming environment,Scott Henninger
1228861,DFM issues for 65nm and beyond,Jamil Kawa;Charles Chiang
1228863,Utilizing custom registers in application-specific instruction set processors for register spills elimination,Hai Lin;Yunsi Fei
1228864,Implementation of a jpeg object-oriented ASIP: a case study on a system-level design methodology,Naser MohammadZadeh;Morteza NajafVand;Shaahin Hessabi;Maziar Goudarzi
1228865,Beyond 3G wireless communication system prototype,Alberto Dassatti;Simone Zezza;Mario Nicola;Guido Masera
1228866,A new hardware architecture for performing the gridding of DNA microarray images,Luca Sterpone;Massimo Violante
1228868,A design methodology for space-time adapter,Cyrille Chavet;Philippe Coussy;Pascal Urard;Eric Martin
1228869,A synchronization algorithm for local temporal refinements in perfectly synchronous models with nested feedback loops,Tarvo Raudvere;Ingo Sander;Axel Jantsch
122887,A self-organizing semantic map for information retrieval,Xia Lin;Dagobert Soergel;Gary Marchionini
1228870,HW/SW partitioning using discrete particle swarm,Amin Farmahini-Farahani;Mehdi Kamal;Sied Mehdi Fakhraie;Saeed Safari
1228871,Complexity-constrainted partitioning of sequential programs for efficient behavioral synthesis,Yuko Hara;Hiroyuki Tomiyama;Shinya Honda;Hiroaki Takada;Katsuya Ishii
1228873,"Bus-encoding technique to reduce delay, power and simultaneous switching noise (SSN) in RLC interconnects",Chittarsu Raghunandan;K. S. Sainarayanan;M. B. Srinivas
1228874,A 5 GHz wide band input and output matched low noise amplifier,Roghoyeh Salmeh;Brent J. Maundy
1228875,A 900 MHz ISM band mash-12 fractional-n frequency synthesizer for 5-Mbps data transmission,Himanshu Arora;Nikolaus Klemmer;Patrick Wolf
1228876,Design of an UHF RFID transponder for secure authentication,Paolo Bernardi;Filippo Gandino;Bartolomeo Montrucchio;Maurizio Rebaudengo;Erwing Ricardo Sanchez
1228878,Effective heuristics for counterexample-guided abstraction refinement,Fei He;Xiaoyu Song;Ming Gu;Jiaguang Sun
1228879,Reducing verification overhead with RTL slicing,Jen-Chieh Ou;Daniel G. Saab;Qiang Qiang;Jacob A. Abraham
122888,Incorporating a semantic analysis into a document retrieval strategy,Edgar B. Wendlandt;James R. Driscoll
1228880,Optimization techniques for BDD-based bisimulation computation,Ralf Wimmer;Marc Herbstritt;Bernd Becker
1228881,Hardware-accelerated path-delay fault grading of functional test programs for processor-based systems,Paolo Bernardi;Michelangelo Grosso;Matteo Sonza Reorda
1228883,An approximation algorithm for fully testable kEP-SOP networks,Anna Bernasconi;Valentina Ciriani;Roberto Cordone
1228884,A coefficient optimization and architecture selection tool for SD modulators considering component non-idealities,Orkun Saglamdemir;Émer Yetik;Selçuk Talay;Günhan Dündar
1228885,Hand-in-hand verification of high-level synthesis,Chandan Karfa;Dipankar Sarkar;Chittaranjan Mandal;Chris Reade
1228886,Area minimization algorithm for parallel prefix adders under bitwise delay constraints,Taeko Matsunaga;Yusuke Matsunaga
1228888,A new algorithm for the largest compositionally progressive solution of synchronous language equations,Tiziano Villa;Svetlana Zharikova;Nina Yevtushenko;Robert Brayton;Alberto Sangiovanni-Vincentelli
1228889,An efficient cost-based canonical form for Boolean matching,Giovanni Agosta;Francesco Bruschi;Donatella Sciuto
122889,Complementary structures in disjoint science literatures,Don R. Swanson
1228890,Evaluation of using active circuitry for substrate noise suppression,Rashid Farivar;Simon Kristiansson;Fredrik Ingvarson;Kjell O. Jeppson
1228891,The effect of temperature on cache size tuning for low energy embedded systems,Hamid Noori;Maziar Goudarzi;Koji Inoue;Kazuaki Murakami
