article_id,title,authors
1957755,The curious case of human-robot morality,Solace Shen
1957756,A comparison of machine learning techniques for modeling human-robot interaction with children with autism,Elaine Short;David Feil-Seifer;Maja Matari?
1957757,A survey of social gaze,Vasant Srinivasan;Robin Murphy
1957758,A toolkit for exploring the role of voice in human-robot interaction,Vasant Srinivasan;Robin Murphy;Zachary Henkel;Victoria Groom;Clifford Nass
1957759,An information-theoretic approach to modeling and quantifying assistive robotics HRI,Martin F. Stoelen;Alberto Jardón Huete;Virginia Fernández;Carlos Balaguer;Fabio Bonsignorio
1957760,Information provision-timing control for informational assistance robot,Hiroaki Sugiyama;Yasuhiro Minami
1957761,Future robotic computer: a new type of computing device with robotic functions,Young-Ho Suh;Hyun Kim;Joo-Haeng Lee;Joonmyun Cho;Moohun Lee;Jeongnam Yeom;Eun-Sun Cho
1957762,StyROC: stylus robot overlay control & styRAC: stylus robot arm control,Teo Chee Hong;Keng Kiang Tan;Wei Liang Kenny Chua;Kok Tiong John Soo
1957763,The implementation of care-receiving robot at an english learning school for children,Fumihide Tanaka;Madhumita Ghosh
1957764,Linking children by telerobotics: experimental field and the first target,Fumihide Tanaka;Toshimitsu Takahashi
1957765,A theoretical heider's based model for opinion-changes analysis during a robotization social process,Bertrand Tondu
1957766,Understanding spatial concepts from user actions,Elin Anna Topp
1957767,A model of the user's proximity for bayesian inference,Elena Torta;Raymond H. Cuijpers;James F. Juola
1957768,Look where i'm going and go where i'm looking: camera-up map for unmanned aerial vehicles,R. Brian Valimont;Sheryl L. Chappell
1957769,Head pose estimation for a domestic robot,David van der Pol;Raymond H. Cuijpers;James F. Juola
1957770,DOMER: a wizard of oz interface for using interactive robots to scaffold social skills for children with autism spectrum disorders,Michael Villano;Charles R. Crowell;Kristin Wier;Karen Tang;Brynn Thomas;Nicole Shea;Lauren M. Schmitt;Joshua J. Diehl
1957771,Between real-world and virtual agents: the disembodied robot,Thibault Voisin;Hirotaka Osawa;Seiji Yamada;Michita Imai
1957772,An android in the field,Astrid M. von der Pütten;Nicole C. Krämer;Christian Becker-Asano;Hiroshi Ishiguro
1957773,A human detection system for proxemics interaction,Xiao Wang;Xavier Clady;Consuelo Granata
1957774,Human visual augmentation using wearable glasses with multiple cameras and information fusion of human eye tracking and scene understanding,Seung-Ho Yang;Hyun-Woo Kim;Min Young Kim
1957775,Rhythmic reference of a human while a rope turning task,Kenta Yonekura;Chyon Hae Kim;Kazuhiro Nakadai;Hiroshi Tsujino;Shigeki Sugano
1957776,A relation between young children's computer utilization and their use of education robots,Hyunmin Yoon
1957777,MAWARI: an interactive social interface,Yuta Yoshiike;Ravindra S. De Silva;Michio Okada
1957778,When the robot criticizes you...: self-serving bias in human-robot interaction,Sangseok You;Jiaqi Nie;Kiseul Suh;S. Shyam Sundar
1957780,Vision-based contingency detection,Jinhan Lee;Jeffrey F. Kiser;Aaron F. Bobick;Andrea L. Thomaz
1957781,Automatic analysis of affective postures and body motion to detect engagement with a game companion,Jyotirmay Sanghvi;Ginevra Castellano;Iolanda Leite;André Pereira;Peter W. McOwan;Ana Paiva
1957782,A robotic game to evaluate interfaces used to show and teach visual objects to a robot in real world condition,Pierre Rouanet;Fabien Danieau;Pierre-Yves Oudeyer
1957783,Sociable spotlights: a flock of interactive artifacts,Naoki Ohshima;Yuta Yamaguchi;P. Ravindra S. De Silva;Michio Okada
1957785,Automated detection and classification of positive vs. negative robot interactions with children with autism using distance-based features,David Feil-Seifer;Maja Mataric
1957786,Human-robot proxemics: physical and psychological distancing in human-robot interaction,Jonathan Mumm;Bilge Mutlu
1957788,Human and robot perception in large-scale learning from demonstration,Christopher Crick;Sarah Osentoski;Graylin Jay;Odest Chadwicke Jenkins
1957789,Robots that express emotion elicit better human teaching,Dan Leyzberg;Eleanor Avrunin;Jenny Liu;Brian Scassellati
1957790,Usability of force-based controllers in physical human-robot interaction,Marta Lopez Infante;Ville Kyrki
1957792,Scalable target detection for large robot teams,Huadong Wang;Andreas Kolling;Nathan Brooks;Sean Owens;Shafiq Abedin;Paul Scerri;Pei-ju Lee;Shih-Yi Chien;Michael Lewis;Katia Sycara
1957793,Effects of unreliable automation and individual differences on supervisory control of multiple ground robots,Jessie Y.C. Chen;Michael J. Barnes;Caitlin Kenny
1957794,How many social robots can one operator control?,Kuanhao Zheng;Dylan F. Glas;Takayuki Kanda;Hiroshi Ishiguro;Norihiro Hagita
1957795,Survivor buddy: a social medium robot,Zachary Henkel;Negar Rashidi;Aaron Rice;Robin Murphy
1957797,COLUMN: dynamic of interpersonal coordination,Yasutaka Takeda;Yuta Yoshiike;Ravindra S. De Silva;Michio Okada
1957798,"The life of icub, a little humanoid robot learning from humans through tactile sensing",Eric Sauser;Brenna Argall;Aude Billard
1957799,The floating head experiment,David St-Onge;Nicolas Reeves;Christian Kroos;Maher Hanafi;Damith Herath;Stelarc
1957800,Chief cook and keepon in the bot's funk,Eric Sauser;Marek Michalowski;Aude Billard;Hideki Kozima
1957801,Caregiving intervention for children with autism spectrum disorders using an animal robot,Kwangsu Cho;Christine Shin
1957802,Humanoid robot control using depth camera,Halit Bener Suay;Sonia Chernova
1957803,ShakeTime!: a deceptive robot referee,Marynel Vázquez;Alexander May;Aaron Steinfeld;Wei-Hsuan Chen
1957804,Tots on bots,Madeline E. Smith;Sharon Stansfield;Carole W. Dennis
1957805,A wheelchair which can automatically move alongside a caregiver,Yoshinori Kobayashi;Yuki Kinpara;Erii Takano;Yoshinori Kuno;Keiichi Yamazaki;Akiko Yamazaki
1957806,Who explains it?: avoiding the feeling of third-person helpers in auditory instruction for older people,Hirotaka Osawa;Jarrod Orszulak;Kathryn M. Godfrey;Seiji Yamada;Joseph F. Coughlin
1957807,Snappy: snapshot-based robot interaction for arranging objects,Sunao Hashimoto;Andrei Ostanin;Masahiko Inami;Takeo Igarashi
1957808,Robot games for elderly,Søren Tranberg Hansen
1957809,Selecting and commanding groups in a multi-robot vision based system,Brian Milligan;Greg Mori;Richard T. Vaughan
1957811,Intelligent humanoid robot with japanese Wikipedia ontology and robot action ontology,Shotaro Kobayashi;Susumu Tamagawa;Takeshi Morita;Takahira Yamaguchi
1957812,Using semantic technologies to describe robotic embodiments,Alex Juarez;Christoph Bartneck;Loe Feijs
1957814,Robot self-initiative and personalization by learning through repeated interactions,Martin Mason;Manuel C. Lopes
1957815,Modeling environments from a route perspective,Luis Yoichi Morales Saiki;Satoru Satake;Takayuki Kanda;Norihiro Hagita
1957816,Do elderly people prefer a conversational humanoid as a shopping assistant partner in supermarkets?,Yamato Iwamura;Masahiro Shiomi;Takayuki Kanda;Hiroshi Ishiguro;Norihiro Hagita
1957818,Touched by a robot: an investigation of subjective responses to robot-initiated touch,Tiffany L. Chen;Chih-Hung King;Andrea L. Thomaz;Charles C. Kemp
1957819,Effect of robot's active touch on people's motivation,Kayako Nakagawa;Masahiro Shiomi;Kazuhiko Shinozawa;Reo Matsumura;Hiroshi Ishiguro;Norihiro Hagita
1957820,Design and assessment of the haptic creature's affect display,Steve Yohanan;Karon E. MacLean
1957822,Learning to interpret pointing gestures with a time-of-flight camera,David Droeschel;Jörg Stückler;Sven Behnke
1957823,Using spatial and temporal contrast for fluent robot-human hand-overs,Maya Cakmak;Siddhartha S. Srinivasa;Min Kyung Lee;Sara Kiesler;Jodi Forlizzi
1957824,Nonverbal robot-group interaction using an imitated gaze cue,Nathan Kirchner;Alen Alempijevic;Gamini Dissanayake
1958748,Proprietary code to non-proprietary benchmarks: synthesis techniques for scalable benchmarks,Lizy Kurian John
1958750,Performance analysis of domain specific visual models,Antonio Vallecillo
1958752,Performance modeling in mapreduce environments: challenges and opportunities,Ludmila Cherkasova
1958754,Abstract only: Computing first passage time distributions in stochastic well-formed nets,Gianfranco Balbo;Marco Beccuti;Massimiliano De Pierro;Giuliana Franceschini
1958755,Detection and solution of software performance antipatterns in palladio architectural models,Catia Trubiani;Anne Koziolek
1958756,An approach for scalability-bottleneck solution: identification and elimination of scalability bottlenecks in a DBMS,Takashi Horikawa
1958757,Abstract only: experience building non-functional requirement models of a complex industrial architecture,Daniel Dominguez Gouvêa;Cyro de A. Assis D. Muniz;Gilson A. Pinto;Alberto Avritzer;Rosa Maria Meri Leão;Edmundo de Souza e Silva;Morganna Carmem Diniz;Luca Berardinelli;Julius C.B. Leite;Daniel Mossß;Yuanfang Cai;Mike Dalton;Lucia Kapova;Anne Koziolek
1958758,Abstract only: relative roles of instruction count and cycles per instruction in WCET estimation,Archana Ravindar;Y. N. Srikant
1958760,Abstract only: an automatic trace based performance evaluation model building for parallel distributed systems,Ahmad Mizan;Greg Franks
1958761,Abstract only: hierarchical performance measurement and modeling of the linux file system,Hai Nguyen;Amy Apon
1958762,Real-world performance modelling of enterprise service oriented architectures: delivering business value with complexity and constraints,Paul C. Brebner
1958763,Abstract only: correct router interface modeling,Krzysztof Rusek;Lucjan Janowski;ZdzisBaw Papir
1958764,Abstract only: a PMIF with petri net building blocks,Catalina M. Lladó;Peter G. Harrison
1958766,Abstract only: adaptive workload shaping for power savings on disk drives,Xenia Mountrouidou;Alma Riska;Evgenia Smirni
1958767,Fluid analysis of energy consumption using rewards in massively parallel markov models,Anton Stefanek;Richard A. Hayden;Jeremy T. Bradley
1958768,Assessment of high-performance smart metering for the web service enabled smart grid era,Stamatis Karnouskos;Per Goncalves da Silva;Dejan Ilic
1958769,The design and development of the server efficiency rating tool (SERT),Klaus-Dieter Lange;Michael G. Tricker
1958770,Metric-based selection of timer methods for accurate measurements,Michael Kuperberg;Martin Krogmann;Ralf Reussner
1958772,Abstract only: integrated estimation and tracking of performance model parameters with autoregressive trends,Tao Zheng;Marin Litoiu;Murray Woodside
1958773,Adaptive run-time performance optimization through scalable client request rate control,Guenther Starnberger;Lorenz Froihofer;Karl M. Goeschka
1958774,Abstract only: tracking adaptive performance models using dynamic clustering of user classes,Hamoun Ghanbari;Cornel Barna;Marin Litoiu;Murray Woodside;Tao Zheng;Johnny Wong;Gabriel Iszlai
1958775,Abstract only: dynamic selection of implementation variants of sequential iterated runge-kutta methods with tile size sampling,Natalia Kalinnik;Matthias Korch;Thomas Rauber
1958776,Performance sensitive self-adaptive service-oriented software using hidden Markov models,Diego Perez-Palacin;José Merseguer
1958778,Abstract only: energy-delay based provisioning for large datacenters: an energy-efficient and cost optimal approach,Sriram Sankar;Kushagra Vaid;Harry Rogers
1958779,Optimizing benchmark configurations for energy efficiency,Meikel Poess;Raghunath Nambiar;Kushagra Vaid
1958780,Power and energy-aware processor scheduling,"Luigi Brochard;Raj Panda;Don DeSota;Francois Thomas;Robert H. Bell, Jr."
1958781,Abstract only: towards more effective utilization of computer systems,Niklas Carlsson;Martin Arlitt
1958783,Abstract only: MT-WAVE: profiling multi-tier web applications,Anthony Arkles;Dwight Makaroff
1958784,A capacity planning process for performance assurance of component-based distributed systems,Nilabja Roy;Abhishek Dubey;Aniruddha Gokhale;Larry Dowdy
1958785,Abstract only: a new business model for massively multiplayer online games,Vlad Nae;Radu Prodan;Alexandru Iosup;Thomas Fahringer
1958786,Abstract only: MassConf: automatic configuration tuning by leveraging user community information,Wei Zheng;Ricardo Bianchini;Thu D. Nguyen
1958787,Abstract only: global cost diversity aware dispatch algorithm for heterogeneous data centers,Ananth Narayan Sankaranarayanan;Somsubhra Sharangi;Alexandra Fedorova
1958789,Abstract only: IO performance prediction in consolidated virtualized environments,Stephan Kraft;Giuliano Casale;Diwakar Krishnamurthy;Des Greer;Peter Kilpatrick
1958790,Abstract only: Virt-LM: a benchmark for live migration of virtual machine,Dawei Huang;Deshi Ye;Qinming He;Jianhai Chen;Kejiang Ye
1958791,Abstract only: Dynamic VM migration: assessing its risks & rewards using a benchmark,Krishnamurthy Srinivasan;Sterlan Yuuw;Tom J. Adelmeyer
1958792,Abstract only: performance evaluation for software migration,Issam Al-Azzoni;Lei Zhang;Douglas G. Down
1958793,Abstract only: modular performance modelling for mobile applications,Niaz Arijo;Reiko Heckel;Mirco Tribastone;Stephen Gilmore
1958795,Abstract only: RMS-TM: a comprehensive benchmark suite for transactional memory systems,Gokcen Kestor;Vasileios Karakostas;Osman S. Unsal;Adrian Cristal;Ibrahim Hur;Mateo Valero
1958796,Abstract only: automatic estimation of performance requirements for software tasks of mobile devices,Simon Schwarzer;Patrick Peschlow;Lukas Pustina;Peter Martini
1958797,Abstract only: improving the efficiency of information collection and analysis in widely-used IT applications,Sergey Blagodurov;Martin Arlitt
1958798,Abstract only: a little language for rapidly constructing automated performance tests,Shaun Dunning;Darren Sawyer
1958800,Abstract only: workload characterization of cryptography algorithms for hardware acceleration,Jed Kao-Tung Chang;Chen Liu;Shaoshan Liu;Jean-Luc Gaudiot
1958801,"Characterization, monitoring and evaluation of operational performance trends on server processor hardware",Ernest Sithole;Sally McClean;Bryan Scotney;Gerard Parr;Adrian Moore;Dave Bustard;Stephen Dawson;Dave Bustard
1958802,Instrumentation-based tool for latency measurements,Pekka Pääkkönen;Jarmo Prokkola;Ali Lattunen
1958804,Analysing the fidelity of measurements performed with hardware performance counters,Michael Kuperberg;Ralf Reussner
1958805,Reusable QoS specifications for systematic component-based design,Lucia Kapova
1958806,Benchmarking database design for mixed OLTP and OLAP workloads,Anja Bog;Kai Sachs;Alexander Zeier
1958807,A new approach to introduce aspects in software architecture,Khider Hadjer;Bennouar Djamal
1958808,Performance cockpit: systematic measurements and analyses,Dennis Westermann;Jens Happe
1958809,FORGE: friendly output to results generator engine,Josep Llodrà;Catalina M. Lladó;Ramon Puigjaner;Connie U. Smith
1958811,Analyzing measurements from data with underlying dependences and heavy-tailed distributions,Natalia M. Markovich;Udo R. Krieger
1958812,Performance engineering with product-form models: efficient solutions and applications,Simonetta Balsamo;Andrea Marin
1958813,Quantitative system evaluation with Java modeling tools,Giuliano Casale;Giuseppe Serazzi
1958815,In search for contention-descriptive metrics in HPC cluster environment,Sergey Blagodurov;Alexandra Fedorova
1958816,Automatic performance model synthesis from hardware verification models,"Robert H. Bell, Jr.;Matyas Sustik;David W. Cummings;Jonathan R. Jackson"
1958817,Engineering SSL-based systems for enhancing system performance,Norman Lim;Shikharesh Majumdar;Vineet Srivastava
1958818,Performance modeling of distributed collaboration services,Toqeer Israr;Gregor v. Bochmann
1958819,On-line analysis of hardware performance events for workload characterization and processor frequency scaling decisions,Robert Schöne;Daniel Hackenberg
1958820,NAT/Firewall traversal cost model for publish-subscribe systems,Debmalya Biswas;Kathryn Bean;Florian Kerschbaum
1958821,Combined profiling: practical collection of feedback information for code optimization,Paul Berube;Adam Preuss;Jose Nelson Amaral
1958822,Towards studying the performance effects of design patterns for service oriented architecture,Nariman Mani;Dorina C. Petriu;Murray Woodside
1958823,Using observation ageing to improve markovian model learning in QoS engineering,Radu Calinescu;Kenneth Johnson;Yasmin Rafiq
1958826,Urban informatics,Marcus Foth;Jaz Hee-jeong Choi;Christine Satchell
1958827,Technology for emerging markets at MSR india,Edward Cutrell
1958828,Mixed reality lab Singapore: a genealogy of lab projects employing the blue sky innovation research methodology,Adrian David Cheok;Jeffrey Tzu Kwan Valino Koh;Roshan Lalintha Peiris;Owen Noel Newton Fernando
1958830,Microblogging after a major disaster in China: a case study of the 2010 Yushu earthquake,Yan Qu;Chen Huang;Pengyi Zhang;Jun Zhang
1958831,Enterprise blogging in a global context: comparing Chinese and American practices,Qinying Liao;Shimei Pan;Jennifer C. Lai;Chang Yang
1958832,Virtual gifts and guanxi: supporting social exchange in a chinese online community,Jiang Yang;Mark S. Ackerman;Lada A. Adamic
1958834,Understanding technology choices and values through social class,Morgan G. Ames;Janet Go;Joseph 'Jofish' Kaye;Mirjana Spasojevic
1958835,CoupleVIBE: mobile implicit communication to improve awareness for (long-distance) couples,Elizabeth Bales;Kevin A. Li;William Griwsold
1958836,(Whose) value-sensitive design: a study of long- distance relationships in an Arabic cultural context,Tamara Alsheikh;Jennifer A. Rode;Siân E. Lindley
1958838,Chalk sounds: the effects of dynamic synthesized audio on workspace awareness in distributed groupware,Carl Gutwin;Oliver Schneider;Robert Xiao;Stephen Brewster
1958839,Improving visibility of remote gestures in distributed tabletop collaboration,Naomi Yamashita;Katsuhiko Kaji;Hideaki Kuzuoka;Keiji Hirata
1958840,"A GPU based, projective multi-texturing approach to reconstructing the 3D human form for application in tele-presence",Robert A. Aspin;David J. Roberts
1958842,The politics of comments: predicting political orientation of news stories with commenters' sentiment patterns,Souneil Park;Minsam Ko;Jungwoo Kim;Ying Liu;Junehwa Song
1958843,We will never forget you [online]: an empirical investigation of post-mortem myspace comments,Jed R. Brubaker;Gillian R. Hayes
1958844,Towards quality discourse in online news comments,Nicholas Diakopoulos;Mor Naaman
1958846,Empirical software engineering at Microsoft Research,Christian Bird;Brendan Murphy;Nachiappan Nagappan;Thomas Zimmermann
1958847,Ubiquitous awareness and intelligent solutions lab: Lanzhou University,Bin Hu;Fang Zheng;Li Liu
1958848,Smarter social collaboration at IBM research,Changyan Chi;Qinying Liao;Yingxin Pan;Shiwan Zhao;Tara Matthews;Thomas Moran;Michelle X. Zhou;David Millen;Ching-Yung Lin;Ido Guy
1958850,Real-time groupware in the browser: testing the performance of web-based networking,Carl A. Gutwin;Michael Lippold;T. C. Nicholas Graham
1958851,It's about time: confronting latency in the development of groupware systems,Cheryl Savery;T.C. Nicholas Graham
1958852,Back to the future: a hybrid approach to transparent sharing of video games over the internet in real time,Sili Zhao;Du Li;Tun Lu;Ning Gu
1958854,Sociable killers: understanding social relationships in an online first-person shooter game,Yan Xu;Xiang Cao;Abigail Sellen;Ralf Herbrich;Thore Graepel
1958855,"I'll press play, but I won't listen: profile work in a music-focused social network service",Suvi Silfverberg;Lassi A. Liikkanen;Airi Lampinen
1958856,Blog tells what kind of personality you have: egogram estimation from Japanese weblog,Atsunori Minamikawa;Hiroyuki Yokoyama
1958857,Contact stratification and deception: blackberry messenger versus SMS use among students,Lindsay Reynolds;Samantha Gillette;Jason Marder;Zachary Miles;Pavel Vodenski;Ariella Weintraub;Jeremy Birnholtz;Jeff Hancock
1958859,From ethnographic study to mixed reality: a remote collaborative troubleshooting system,Jacki O'Neill;Stefania Castellani;Frederic Roulland;Nicolas Hairon;Cornell Juliano;Liwei Dai
1958860,Your time zone or mine?: a study of globally time zone-shifted collaboration,John C. Tang;Chen Zhao;Xiang Cao;Kori Inkpen
1958861,Collaborative rhythm: temporal dissonance and alignment in collaborative scientific work,Steven J. Jackson;David Ribes;Ayse Buyuktur;Geoffrey C. Bowker
1958863,Creating a context of trust with ICTs: restoring a sense of normalcy in the environment,Bryan Semaan;Gloria Mark
1958864,From diversity to creativity: stimulating group brainstorming with cultural differences and conversationally-retrieved pictures,Hao-Chuan Wang;Susan R. Fussell;Dan Cosley
1958865,Designing incentives for inexpert human raters,Aaron D. Shaw;John J. Horton;Daniel L. Chen
1958867,Do you want to know?: recommending strangers in the enterprise,Ido Guy;Sigalit Ur;Inbal Ronen;Adam Perer;Michal Jacovi
1958868,Browse and discover: social file sharing in the enterprise,N. Sadat Shami;Michael Muller;David Millen
1958869,"Look ma, no email!: blogs and IRC as primary and preferred communication tools in a distributed firm",Aditya Johri
1958870,Working around official applications: experiences from a large engineering project,Mark J. Handel;Steven Poltrock
1958871,Organizational acculturation and social networking,Jennifer Thom-Santelli;David R. Millen;Darren Gergle
1958872,Photo sharing in diverse distributed teams,Jennifer Marlow;Laura Dabbish
1958874,Increasing commitment to online communities by designing for social presence,Rosta Farzan;Laura A. Dabbish;Robert E. Kraut;Tom Postmes
1958875,Thanks and tweets: comparing two public displays,Sean A. Munson;Emily Rosengren;Paul Resnick
1958876,"It's not that i don't have problems, i'm just not putting them on facebook: challenges and opportunities in using online social networks for health",Mark W. Newman;Debra Lauterbach;Sean A. Munson;Paul Resnick;Margaret E. Morris
1958877,Forget online communities?: revisit cooperative work!,Yong Ming Kow;Bonnie Nardi
1958878,Peaks and persistence: modeling the shape of microblog conversations,David A. Shamma;Lyndon Kennedy;Elizabeth F. Churchill
1958880,"Faceted identity, faceted lives: social and technical issues with being yourself online",Shelly D. Farnham;Elizabeth F. Churchill
1958881,SELECT * FROM USER: infrastructure and socio-technical representation,Jed R. Brubaker;Gillian R. Hayes
1958882,Network properties and social sharing of emotions in social awareness streams,Funda Kivran-Swaine;Mor Naaman
1958883,Me and my avatar: exploring users' comfort with avatars for workplace communication,Kori M. Inkpen;Mara Sedlins
1958884,A tale of two languages: strategic self-disclosure via language selection on facebook,Dai Tang;Tina Chou;Naomi Drucker;Adi Robertson;William C. Smith;Jeffery T. Hancock
1958885,With a little help from my friends: can social navigation inform interpersonal privacy preferences?,Sameer Patil;Xinru Page;Alfred Kobsa
1958887,Not my bug! and other reasons for software bug report reassignments,Philip J. Guo;Thomas Zimmermann;Nachiappan Nagappan;Brendan Murphy
1958888,"Peer interaction effectively, yet infrequently, enables programmers to discover new tools",Emerson Murphy-Hill;Gail C. Murphy
1958889,Three sequential positions of query repair in interactions with internet search engines,Robert J. Moore;Elizabeth F. Churchill;Raj Gopal Prasad Kantamneni
1958891,Supporting air traffic control collaboration with a TableTop system,Stéphane Conversy;Hélène Gaspard-Boulinc;Stéphane Chatty;Stéphane Valès;Carole Dupré;Claire Ollagnon
1958892,See what i'm saying?: using Dyadic Mobile Eye tracking to study collaborative reference,Darren Gergle;Alan T. Clark
1958893,Using F-formations to analyse spatial patterns of interaction in physical environments,Paul Marshall;Yvonne Rogers;Nadia Pantidi
1958895,Activity analysis: applying activity theory to analyze complex work in hospitals,Jakob Bardram;Afsaneh Doryab
1958896,Coordinating time-critical work with role-tagging,Aleksandra Sarcevic;Leysia A. Palen;Randall S. Burd
1958897,Improving communication and social support for caregivers of high-risk infants through mobile technologies,Leslie S. Liu;Sen H. Hirano;Monica Tentori;Karen G. Cheng;Sheba George;Sun Young Park;Gillian R. Hayes
1958898,Health information use in chronic care cycles,Yunan Chen
1958900,"The global interaction research initiative at the IT university of Copenhagen, Denmark",Jakob E. Bardam;Pernille Bjørn;Arne John Glenstrup;Thomas Pederson
1958901,The multidisciplinary design group in Vienna,Ina Wagner;Hilda Tellioglu
1958902,Engaging with practices: design case studies as a research framework in CSCW,Volker Wulf;Markus Rohde;Volkmar Pipek;Gunnar Stevens
1958904,Scientific software production: incentives and collaboration,James Howison;James D. Herbsleb
1958905,Research team integration: what it is and why it matters,Aruna D. Balakrishnan;Sara Kiesler;Jonathon N. Cummings;Reza Zadeh
1958906,The value of data: considering the context of production in data economies,Janet Vertesi;Paul Dourish
1958908,Scheduling in variable-core collaborative systems,Sasa Junuzovic;Prasun Dewan
1958909,ReConMUC: adaptable consistency requirements for efficient large-scale multi-user chat,Pedro Alves;Paulo Ferreira
1958910,An operational transformation based synchronization protocol for web 2.0 applications,Bin Shao;Du Li;Tun Lu;Ning Gu
1958912,Privacy and sharing information on spherical and large flat displays,John Bolton;Kibum Kim;Roel Vertegaal
1958913,SISO: simple service orchestration (video showcase),Christian Doerner;Torben Wiedenhoefer;Mary-Ann Sprenger;Volkmar Pipek
1958914,Communico: overhearing conversations in a virtual office,Kevin Dullemond;Ben van Gameren
1958915,Intercultural collaboration with the language grid toolbox,Ari Hautasaari;Nadia Bouz-Asal;Rieko Inaba;Toru Ishida
1958916,Cambiera: collaborative tabletop visual analytics,Petra Isenberg;Danyel Fisher
1958917,The video of Xland: two core use cases of 3D blog,Yufei Jiang;Ruizhi Gao;Yuan Huang
1958918,SPARSH: touch the cloud,Pranav Mistry;Suranga Nanayakkara;Pattie Maes
1958919,A real-time tweet diffusion advisor for #Twitter,Peyman Nasirifard;Conor Hayes
1958920,DIADEM: a system for collaborative environmental monitoring,Andi Winterboer;Merijn A. Martens;Gregor Pavlin;Frans C.A. Groen;Vanessa Evers
1958922,MagicMirror: towards enhancing collaborative rehabilitation practices,Naveen Bagalkot;Tomas Sokoler
1958923,Bidirectional gaze in remote computer mediated collaboration: setup and initial results from pair-programming,Roman Bednarik;Andrey Shipilov;Sami Pietinen
1958924,Towards support for collaborative navigation in complex indoor environments,Anders Bouwer;Frank Nack;Vanessa Evers
1958925,Analyzing patterns in composing teaching materials from the web,Nadia Bouz-Asal;Rieko Inaba;Toru Ishida
1958926,Web-based multipointer interaction on shared displays,Muriel Bowie;Oliver Schmid;Agnes Lisowska Masson;Béat Hirsbrunner
1958927,"Designing for context-aware health self-monitoring, feedback, and engagement",Frank Chen;Eric Hekler;Jinhui Hu;Shen Li;Candy Zhao
1958928,Working with 'mission control' in scientific fieldwork: supporting interactions between in situ and distanced collaborators,Tim Coughlan;Anne Adams;Trevor Collins;Sarah Davies;John Lea;Yvonne Rogers
1958929,Kinected conference: augmenting video imaging with calibrated depth and audio,Anthony DeVincenzi;Lining Yao;Hiroshi Ishii;Ramesh Raskar
1958930,Surprise Grabber: a co-located tangible social game using phone hand gesture,Mingming Fan;Xin Li;Yu Zhong;Li Tian;Yuanchun Shi;Hao Wang
1958931,PRIMIExperience: experience sampling via instant messaging,Mirko Fetter;Tom Gross
1958932,Clinical journal: a collaborative shared medical workspace,Kristina Groth;Oscar Frykholm;Alexander Yngling
1958933,Using multiple scores for transcribing the distributed activities of a family,Julien Guibourdenche;Jacqueline Vacherand-Revel;Michèle Grosjean;Myriam Fréjus;Yvon Haradji
1958934,Social Infobox: collaborative knowledge construction by social property tagging,Masahiro Hamasaki;Masataka Goto;Hideaki Takeda
1958935,i-sensor inference model for assessing trustworthiness in computer-mediated communications,Shuyuan Mary Ho;Xiangmin Zhang
1958936,Environmental jolts: impact of exogenous factors on online community participation,Aditya Johri;Oded Nov;Raktim Mitra
1958937,Your and my little sprout,Joy Wei Jung;Kai Wang
1958938,Defining ontology by using users collaboration on social media,Saman Kamran;Fabio Crestani
1958939,A menu-planning support system to facilitate communication among neighbors,Hideaki Kanai;Kei Kitahara
1958940,The Tree of Knowledge: a localized collective intelligence tool,Gyu Hyun Kwon;Yoon Suk Lee;Mithilesh Kumar
1958941,Supporting generation Y interactions: challenges for office work,Wei Liu;Pieter Jan Stappers;Gert Pasman;Jenneke Taal-Fokker
1958942,Evaluating a smart working environment with a digital card game prototype,Oleksandr Lobunets;Wolfgang Prinz
1958943,Towards requirements engineering for a tumour removing robot: work-practice observation of surgical teams performing brain tumour surgery,Anthony Masih
1958944,Eliciting risk perceptions with an online game: preliminary results,William L. McGill;Yan Cao;Miao Jiang;Jorge J. Calle;Stephen Broomell;Gale Lauser
1958945,Are artificial team-mates scapegoats in computer games,Tim R. Merritt;Kian Boon Tan;Christopher Ong;Aswin Thomas;Teong Leong Chuah;Kevin McGee
1958946,SPARSH: passing data using the body as a medium,Pranav Mistry;Suranga Nanayakkara;Pattie Maes
1958947,Automatic adjustment of a virtual teacher's model in a learning support system,Mamoun Nawahdah;Tomoo Inoue
1958948,Interactions with real and digital elements for collaborative document creation,Mariano Perez Pelaez;Ikuro Choh
1958949,"Different time management behaviors of Germans, Chinese and Japanese",Pei-Luen Patrick Rau;Jun Liu;Stephan Verhasselt;Toshikazu Kato;Christopher M. Schlick
1958950,Intellectual property policy and attractiveness: a longitudinal study of free and open source software projects,"Carlos Denner Santos, Jr.;Marcos Bonci Cavalca;Fabio Kon;Julio Singer;Victor Ritter;Damaris Regina;Tamy Tsujimoto"
1958951,Temporal patterns of cohesiveness in virtual groups,Victoria L. Schwanda;Kyle Barron;Jennifer Lien;Gretchen Schroeder;Ashley Vernon;Jeffrey T. Hancock
1958952,A production monitoring and data processing system for the textile enterprise based on multi-Agent,Jingfeng Shao;Jinfu Wang;Liping Yang
1958953,Types of newcomers in an online developer community,Vandana Singh;Aditya Johri;Raktim Mitra
1958954,Study of user interruptibility estimation based on focused application switching,Takahiro Tanaka;Kinya Fujita
1958955,A dive into online community properties,Patrick Wagstrom;Jacquelyn Martino;Juerg von Kaenel;Marshini Chetty;John Thomas;Lauretta Jones
